q_id,eng,class,chapter,taxonomy_gold
5f044bd6197db3497f5bbd90,"If collision between the block and the
incline is completely elastic, the the vertical (upward) component of the velocity of blocks at point \( \boldsymbol{B} \)
immediately after it strikes the second
incline is
A \( . \sqrt{30} \mathrm{m} / \mathrm{s} \)
B. \( \sqrt{15} \mathrm{m} / \mathrm{s} \)
\( c .0 \)
D. \( -\sqrt{15} \mathrm{m} / \mathrm{s} \)",11,MOTION IN A STRAIGHT LINE,Physics >> Motion in a Straight Line >> Instantaneous velocity and speed
5eff56d8bd1a9b18d83ab63d,"Speed of a chemical reaction depends on which of the following parameters?
A. Temperature
B. Concentration
c. Pressure
D. All of the above",12,CHEMICAL KINETICS,Chemistry >> Chemical Kinetics >> Factors influencing rate of reaction
5efcd063f4ab8e55cf7baa01,"The \( E^{o} \) values for \( \mathrm{Mn} \) and \( \mathrm{Zn} \) are more
negative than expected because:
A. they have either half-filled and fully-filledd configurations
B. they can easily donate electrons
c. it is quite easy to remove electrons from their orbitals
D. none of the above",12,THE d- AND f-BLOCK ELEMENTS,Chemistry >> The d- and f-Block Elements >> Electronic configurations of d-block elements
5efd1980f4ab8e55cf7c7430,"A turn has a radius of 10 m. If a vehicle
goes round it at an average speed of 18 \( \mathrm{km} / \mathrm{h}, \) what should be the proper angle of banking?
A \( \cdot \tan ^{-1}(1 / 4) \)
B \( \cdot \tan ^{-1}(1 / 2) \)
\( c \cdot \tan ^{-1}(3 / 4) \)
D \( \cdot \tan ^{-1}(5 / 7) \)",11,LAWS OF MOTION,Physics >> Laws of Motion >> Circular motion
5f030850e806777a1a33bc75,"The Sl unit of 'g' is same as that of
A. velocity
B. acceleration
c. force
D. pressure",11,GRAVITATION,Physics >> Gravitation >> Acceleration due to gravity of the earth
5efed316bd1a9b18d838f0aa,"The angular velocity of the bob
performing SHIM
\( A \cdot \) is a constant
B. is high when it is at mean position
C. is less when it is at extreme position
D. cannot be determined",11,OSCILLATIONS,Physics >> Oscillations >> Velocity and acceleration in simple harmonic motion
5f06b720c7d92c723b782871,"Rainbow is an example for continuous
spectrum. Explain.",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Some natural phenomena due to sunlight
5f030f88e806777a1a33d755,"If the focal length of a magnifying glass is \( 2.5 \mathrm{cm}, \) it can magnify an object:
A. 15 times
B. 11 times
c. 2.5 times
D. None of these",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Optical instruments
5efe7395bd1a9b18d837f9b3,"Anthracene can be electrolytically
oxidised to anthraquinone. What mass of anthraquinone can be
produced by the passage of 1 ampere current for an hour at \( 100 \% \) efficiency?
A . \( 3.654 g \)
В. \( 2 g \)
c. \( 12 g \)
D. \( 1.2932 g \)",12,ELECTROCHEMISTRY,Chemistry >> Electrochemistry >> Electrolytic cells and electrolysis
5efcf07bf4ab8e55cf7c0192,"Which one of the following characteristics is not correct for
physical adsorption?
A. Adsorption increases with increase in temperature
B. Adsorption is spontaneous
C. Both enthalpy and entropy of adsorption are negative
D. Adsorption on solids is reversible",12,SURFACE CHEMISTRY,Chemistry >> Surface Chemistry >> Adsorption
5efcc8aaf4ab8e55cf7b9518,"A uniform wire of resistance \( 50 \Omega \) is cut
into five equal parts. These parts are now connected in parallel. Then the equivalent resistance of the combination is:
A . \( 2 \Omega \)
B. \( 12 \Omega \)
\( \mathbf{c} \cdot 250 \Omega \)
D. \( 6250 \Omega \)",12,CURRENT ELECTRICITY,Physics >> Current Electricity >> Combination of resistors — series and parallel
5f06e5ebc7d92c723b78d2c5,"A circuit contains a battery with
terminal voltage of 4 volts and a four-
ohm resistor
f the internal resistance is two ohms,
what is emf?
A. 4 volt
B. 5volt
c. 6 volt
D. \( 7 v o l t \)",12,CURRENT ELECTRICITY,"Physics >> Current Electricity >> Cells, emf and internal resistance"
5f044513197db3497f5ba3ab,"Bond energy is highest in the following?
A \( . C O \)
в. \( O_{2} \)
c. \( N O \)
D. \( N_{2} \)",11,CHEMICAL BONDING AND MOLECULAR STRUCTURE,Chemistry >> Chemical Bonding and Molecular Structure >> Bond parameters
5efef75cbd1a9b18d8396b61,"The force of attraction between two
masses each of \( 1 k g \) kept at a
separation of \( 1 m \) is:
\( \mathbf{A} \cdot 9.8 N \)
B. \( 6.7 N \)
c. \( 980 N \)
D. \( 6.7 \times 10^{-11} N \)",11,GRAVITATION,Physics >> Gravitation >> Universal law of gravitation
5d8da0101d463201e4197586,"26. A particle is projected vertically from the ground takes
time t1 = 1 s upto point A, t2 = 3 s from point A to B, and
time tz = 4s from point B to highest point. Find the height
of the middle point of A and B from the ground.
",11,MOTION IN A STRAIGHT LINE,Physics >> Motion in a Straight Line >> Kinematic equations for uniformly accelerated motion
5efe29c2bd1a9b18d8373729,"In a series \( L C R \) circuit, the voltage across the resistance, capacitance and
inductance is \( 10 V \) each. If the
capacitance is short circuited, the voltage across the inductance will be :
A. \( 10 V \)
B. \( \frac{10}{\sqrt{2}} V \)
c. \( \frac{10}{3} V \)
D. 20 \( V \)",12,ALTERNATING CURRENT,Physics >> Alternating Current >> AC voltage applied to a series LCR circuit
5f06e380c7d92c723b78c9e7,"The mass composition of universe may
be given as \( 90 \% H_{2} \) and \( 10 \% \) He. The
average molecular mass of universe
should be
A .2 .20
B. 2.10
c. 3.80
D. 3.64",11,SOME BASIC CONCEPTS OF CHEMISTRY,Chemistry >> Some Basic Concepts of Chemistry >> Atomic and molecular masses
5f030055e806777a1a339f72,"The figure shows the velocity (v) of a
particle plotted against time (t)
This question has multiple correct options
A. the particle changes its direction of motion at some point
B. the acceleration of the particle remains constant
c. the displacement of the particle is zerc
D. the initial and final speeds of the particle are the",11,MOTION IN A STRAIGHT LINE,Physics >> Motion in a Straight Line >> Acceleration
5eff0c79bd1a9b18d839b6ac,"If \( C_{\text {diamond }} \longrightarrow C_{\text {graphite }} ; \Delta H=-v e \)
This means:
A. Graphite is more stable form than diamond.
B. Graphite has more energy than diamond.
C . Both are equally stable form.
D. Stability of form cannot be predicted by \( \Delta H \) values.",11,THERMODYNAMICS,Chemistry >> Thermodynamics >> Enthalpy change of a reaction
5efe2cbebd1a9b18d8373f74,"IR region lies between.
A. Radio waves and microwave regions
B. Microwave and visible
C. Visible and UV region
D. UV rays and X-ray region",12,ELECTROMAGNETIC WAVES,Physics >> Electromagnetic Waves >> Electromagnetic spectrum
5f06c827c7d92c723b786637,"The smallest ketone and its next
homologue are reacted with \( \mathrm{NH}_{2} \mathrm{OH} \) to form oximes. Which of the following statement is true?
A. Two different oximes are formed
B. Three different oximes are formed
c. Two oximes are optically active
D. All oximes are optically active",12,"ALDEHYDES, KETONES AND CARBOXYLIC ACIDS","Chemistry >> Aldehydes, Ketones and Carboxylic Acids >> Chemical reactions"
5eff2b94bd1a9b18d83a207a,"Energy released if mass of 2 amu
is converted into energy is :
\begin{tabular}{l} 
A. \( 1.5 \times 10^{-10} \mathrm{J} \) \\
\hline
\end{tabular}
В. \( 3 \times 10^{-10} J \)
c. \( 1863 J \)
D. \$\$931.5 IMev\$\$",12,NUCLEI,Physics >> Nuclei >> Nuclear energy
5efe1e63bd1a9b18d8371836,"In a Wheatstone bridge (see fig.), Resistances \( P \) and \( Q \) are approximately
equal. When \( R=400 \Omega \), the bridge is
equal. When \( R=400 \Omega \),the bridge is
balanced. On inter-changing \( P \) and \( Q \)
the value of \( \boldsymbol{R}, \) for balance, is \( 405 \Omega \)
The value of \( X \) is close to:
A. 403 ohm
B. 404.5 ohm
c. 401.5 ohm
D. 402.5 ohm",12,CURRENT ELECTRICITY,Physics >> Current Electricity >> Wheatstone bridge
5eff9eaebd1a9b18d83bcc7a,"A passenger train takes 2 hours more
than an express train to travel a
distance of \( 240 k m . \) The speed of the
express train is more than that of
passenger train by \( 20 k m / h \). Find the speed of both the trains.",11,MOTION IN A STRAIGHT LINE,Physics >> Motion in a Straight Line >> Average velocity and average speed
5efe5e2cbd1a9b18d837bf6d,"Can nucleic acids, proteins and starch be considered as step growth polymers?",12,BIOMOLECULES,Chemistry >> Biomolecules >> Carbohydrates
5d70a96035e7ac0b44a6ad20,"Question 31. Amongst the following, the most stable complex is
(a) [Fe(H20)]3+
(b) [Fe(NH3)613+,
(c) [Fe(C204)3],
(d) [FeC1613-
",12,COORDINATION COMPOUNDS,Chemistry >> Coordination Compounds >> Stability of coordination compounds
5efec816bd1a9b18d838d411,"Refrigerators and freezers works by:
A. Converting hot air to cold air
B. Keeping hot air out with cold air pressure
C. Removing heat from inside themselves
D. Blowing cold inside them
E. Producing cold air",11,THERMODYNAMICS,Physics >> Thermodynamics >> Refrigerators and heat pumps
5efd7ce7bd1a9b18d8356574,"Two wires of diameter 0.25 cm. one
made of steel and the other made of
brass are loaded as shown in Fig. 9.13
The unloaded length of steel wire is
\( 1.5 m \) and that of load wire is \( 1.0 m \)
Compute the elongation of the steel and
the brass wires.",11,MECHANICAL PROPERTIES OF SOLIDS,Physics >> Mechanical Properties of Solids >> Hooke’s law
5efcda10f4ab8e55cf7bc523,"There is a pattern observed in the number of sum spots appearing every year called as
A. solar cycle
B. sun spot cycle
c. solar period
D. solar spot cycle",12,RAY OPTICS AND OPTICAL INSTRUMENTS,Physics >> Ray Optics and Optical Instruments >> Some natural phenomena due to sunlight
5eff25c2bd1a9b18d83a0c5a,"Which of the following statements is
incorrect?
A. Cassiterite is an oxide ore of tin.
B. Tin metal is obtained by the carbon reduction of black tin (purified ore of tin)
C. In the extraction of lead from galena, the roasting and self-reduction are carried out in the same furnace at
different temperatures.
D. Reducing agent of hematite in blase-furnace is coke in the upper part and \( \mathrm{CO} \) in the lower part of the furnace.",12,GENERAL PRINCIPLES AND PROCESSES OF ISOLATION OF ELEMENTS,Chemistry >> General Principles and Processes of Isolation of Elements >> Extraction of crude metal from concentrated ore
5efdf98bbd1a9b18d836b359,"The equivalent resistance between \( A \) and B in the network in
A \( \cdot \frac{4}{3} \Omega \)
B . \( \frac{3}{2} \Omega \)
\( c .3 \Omega \)
D. \( 2 \Omega \)",12,CURRENT ELECTRICITY,Physics >> Current Electricity >> Combination of resistors — series and parallel
5eff046dbd1a9b18d8399a6b,"Consider the following statements:
1. Rate of a process is directly proportional to its free energy change.
2. The order of an elementary reaction
step can be determined by examining the stoichiometry.
3. The first order reaction describes
exponential time course. Of these statements:
A. 1,2 and 3 are correct
B. 1 and 2 are correct
\( c .2 \) and 3 are correct
D. 1 and 3 are correct",12,CHEMICAL KINETICS,Chemistry >> Chemical Kinetics >> Rate of a chemical reaction
5efee992bd1a9b18d8393a29,"A bulb is connected to a cell. How is the
resistance of circuit affected if another
identical bulb is connected in series?
A. Resistance is doubled
B. Resistance is same
c. Resistance is tripled
D. Resistance is one half",12,CURRENT ELECTRICITY,Physics >> Current Electricity >> Combination of resistors — series and parallel
5eff81bdbd1a9b18d83b56c5,"A compass needle free to turn in a horizontal plane is placed at the centre of circular coil of 30 turns and radius 12
\( \mathrm{cm} . \) The coil is in a vertical plane
making an angle of \( 45^{\circ} \) with the magnetic meridian. When the current in the coil is 0.35 A, the needle points west
to east.
(a) Determine the horizontal component of the earth's magnetic field at the location.
(b) The current in the coil is reversed, and the coil is rotated about its vertical
axis by an angle of \( 90^{\circ} \) in the anticlockwise sense looking from above. Predict the direction of the
needle. Take the magnetic declination at the places to be zero.",12,MOVING CHARGES AND MAGNETISM,Physics >> Moving Charges and Magnetism >> Magnetic field on the axis of a circular current loop
5efcc8f6f4ab8e55cf7b95ef,"\( \boldsymbol{n} \) identical cells, each of emf \( \boldsymbol{E} \) and
internal resistance \( r, \) are joined in series to form a closed circuit. One of
the cell \( A \) is joined with reversed polarity. The potential difference across each cell except \( A \), is
A \( \cdot \frac{2 \varepsilon}{n} \)
в. \( \frac{n-1}{n} \)
c. \( \frac{n-2}{n} \)
D. \( \frac{2 n}{n-2} \)",12,CURRENT ELECTRICITY,Physics >> Current Electricity >> Cells in series and in parallel
5eff2d29bd1a9b18d83a265a,"State whether true or false:
A piece of fresh potato does not conduct electricity at all.
A. True
B. False",12,ELECTRIC CHARGES AND FIELDS,Physics >> Electric Charges and Fields >> Conductors and insulators
5d8da0011d463201e419756b,"25. A ball is released from the top of a multistory
the top of a multistory tower. The
kes Is to fall past a floor of the tower 8 m height of
a floor some distance from the top of the tower. 1
velocities of the ball at the top and at the bottom of the
window.
ud tolon
",11,MOTION IN A STRAIGHT LINE,Physics >> Motion in a Straight Line >> Kinematic equations for uniformly accelerated motion
5f06df18c7d92c723b78b968,"Which of the following shows the Lewis
dot formula for \( \boldsymbol{C O}_{2} \) ?
\( A \cdot: \ddot{O}:: C:: \ddot{O} \)
в. \( : \ddot{O}: \ddot{C}:: \ddot{O} \)
\( c \ldots \ddot{o}:: C: \ddot{O} \)
\( \mathrm{D} \cdot: \ddot{O}: C: \ddot{O} \)",11,CHEMICAL BONDING AND MOLECULAR STRUCTURE,Chemistry >> Chemical Bonding and Molecular Structure >> Kössel–Lewis approach to chemical bonding
5effa2ebbd1a9b18d83bddf5,"Which of the following configuration
can form a diatomic molecule?
\( \mathbf{A} \cdot 1 s^{2} 2 s^{2} 2 p^{6} 3 s^{2} 3 p^{2} \)
B \( \cdot 1 s^{2} 2 s^{2} 2 p^{6} 3 s^{2} 3 p^{4} \)
\( \mathbf{C} \cdot 1 s^{2} 2 s^{2} 2 p^{6} 3 s^{2} 3 p^{5} \)
D. \( 1 s^{2} 2 s^{2} 2 p^{6} 3 s^{2} 3 p^{6} \)
E \( \cdot 1 s^{2} 2 s^{2} 2 p^{6} 3 s^{2} 3 p^{6} 4 s^{1} \)",11,CHEMICAL BONDING AND MOLECULAR STRUCTURE,Chemistry >> Chemical Bonding and Molecular Structure >> Bonding in some homonuclear diatomic molecules
5f06d4d9c7d92c723b78950a,"A long solenoid of radius \( 2 \mathrm{cm} \) has 100 turns/cm and carries a current of \( 5 A \). A
coil of radius \( 1 c m \) having 100 turns and a total resistance of \( 20 \Omega \) is placed inside the solenoid coaxially. The coil is connected to a galvanometer. If the current in the solenoid is reversed in direction, find the charge flown through the galvanometer
A \( \cdot 2 \times 10^{-4} C \)
B. \( 1 \times 10^{-4} C \)
c. \( 4 \times 10^{-4} C \)
D. \( 8 \times 10^{-4} C \)",12,MOVING CHARGES AND MAGNETISM,Physics >> Moving Charges and Magnetism >> The solenoid and the toroid
5d5cd2ff805bfe1a30252ebd,"0.85 Assertion (A) Phosphorus chlorides (tri and penta) are preferred over
thionyl chloride for the preparation of alkyl chlorides from alcohols.
Reason (R) Phosphorus chlorides give pure alkyl halides.
A
",12,HALOALKANES AND HALOARENES,Chemistry >> Haloalkanes and Haloarenes >> Methods of preparation
5efe297ebd1a9b18d8373668,"An a.c. supply of 100 volts is applied to a capacitor of capacitance \( 20 \mu \) F. If the current in the circuit is \( 0.628 \mathrm{A} \), the
frequency of a.c. must be
\( A \cdot 50 \mathrm{Hz} \)
B. 60 Н
c. 25 нz
D. \( 40 \mathrm{Hz} \)",12,ALTERNATING CURRENT,Physics >> Alternating Current >> AC voltage applied to a capacitor
5eff4eb8bd1a9b18d83a9a22,How could latent heat be explained from the graph ? Explain in detail.,11,THERMAL PROPERTIES OF MATTER,Physics >> Thermal Properties of Matter >> Change of state
5f070e68c7d92c723b795cf0,"Methylene blue is adsorbed on
activated charcoal at \( 25^{0} C \) from its
aqueous solution. Which is the correct statement for this process?
A. The adsorption requires activation at \( 25^{\circ} \mathrm{C} \)
B. The adsorption is accompanied by a decrease in enthalpy.
c. The adsorption increases with increase of temperature.
D. The adsorption is irreversible.",12,SURFACE CHEMISTRY,Chemistry >> Surface Chemistry >> Adsorption
5eff72f5bd1a9b18d83b1aa2,"The graph of \( \ln \left(R / R_{O}\right) \) versus \( \ln A \) of nucleus is :
\( \left(R_{0} \text { is a constant } 1.2 \times 10^{-12}, \mathrm{R} \) is \right.
radius and \( A \text { is the atomic number }) \)
A. a straight line
B. a parabola
c. an ellipse
D. a circle",12,ATOMS,Physics >> Atoms >> Alpha-particle scattering and Rutherford’s nuclear model
5efe70acbd1a9b18d837f185,Na Cl is an ionic compound. How is an ionic bond is formed in \( N a C l ? \),11,CHEMICAL BONDING AND MOLECULAR STRUCTURE,Chemistry >> Chemical Bonding and Molecular Structure >> Ionic or electrovalent bond
5efdb018bd1a9b18d835eb4f,"Properties of covalent solids can be used to identify a substance.

Which of the following would be the most directly related to the properties of a covalent substance?
A. Molecular structure
B. Elemental composition
c. Substance mass
D. Empirical formula",11,CHEMICAL BONDING AND MOLECULAR STRUCTURE,Chemistry >> Chemical Bonding and Molecular Structure >> Kössel–Lewis approach to chemical bonding
