q_id,eng,class,chapter
5d6df98d35e7ac0b44a3869e,"Q. 14 Covalent bond can undergo fission in two different ways. The corrent
representation involving a heterolytic fission of CH 3 --Br is
(2) CH₃ – Br Er + Bro (6) CH₂ for Elz + Bro
(c) CH3 –Br EHF + Br@ (d) CH, Br - CH2 + Br
",11,ORGANIC CHEMISTRY – SOME BASIC PRINCIPLES AND TECHNIQUES
5d57da874b8ea3149c873a17,"0.12 An unripe mango placed in a concentrated salt solution to prepare pickle
shrivels because .........!
(a) it gains water due to osmosis
(b) it loses water due to reverse osmosis
(c) it gains water due to reverse osmosis
(d) it loses water due to osmosis
",12,SOLUTIONS
5f031a3ce806777a1a33fff1,"A wave of frequency \( 500 H z \) has a wave velocity of \( 350 m / s \). Find the phase difference in degrees between two displacements at a certain point at
times \( 10^{-3} \) s apart.",11,WAVES
5f06d41cc7d92c723b7892a3,"In a potentiometer arrangement, a cell of emf \( 1.25 \mathrm{V} \) gives a balance point at 35 cm length of the wire. If the cell is replaced by another cell, the balance point shifts to \( 63 \mathrm{cm} \), then emf of the second cell is
A . \( 4.25 \mathrm{v} \)
B. 2.25
c. 3.25 \( v \)
D. \( 1.25 \mathrm{v} \)",12,CURRENT ELECTRICITY
5eff2a34bd1a9b18d83a1bcf,"Does short-sightedness (myopia) or long-sightedness (hypermetropia) imply necessarily that the eye has partially lost its ability of accommodation? If not, what might cause these defects of vision?",12,RAY OPTICS AND OPTICAL INSTRUMENTS
5f07014cc7d92c723b792f78,"Calculate the maximum work when 24
g of oxygen are expanded isothermally
and reversibly from a pressure of \( 1.6 \times \) \( 10^{5} \) Pa to 100 kPa at \( 298 \mathrm{K} \)",11,THERMODYNAMICS
5efda0f4bd1a9b18d835c420,"An object with a mass \( \mathrm{M} \) is suspended from an elastic spring with a spring constant k. The object oscillates with period T. If the mass of oscillations is quadrupled, how it will change the period of oscillations?
A. The period is increased by factor two
B. The period is increased by factor four
c. The period is decreased by factor two
D. The period remains the same",11,OSCILLATIONS
5f02e247e806777a1a332d7c,"Mass of a body changes at different
places on earth. State whether true or false.
A. True
B. False",11,LAWS OF MOTION
5f06c805c7d92c723b7865ba,"The correct order of decreasing acidity
of nitrophenols will be:
A. \( m- \) nitrophenol \( >p- \) nitrophenol \( >o \) - nitrophenol
B. \( o \) - nitrophenol \( >m- \) nitrophenol \( >p- \) nitrophenol
c. \( p- \) nitrophenol \( >m- \) nitrophenol \( >o- \) nitrophenol
D. \( p- \) nitrophenol \( >o \) - nitrophenol \( >m- \) nitrophenol",12,"ALCOHOLS, PHENOLS AND ETHERS"
5eff369bbd1a9b18d83a4710,"Which of the following represent the number 300,000,000
\( A \cdot 3 \times 10^{6} \)
B . \( 3 \times 10^{7} \)
\( c \cdot 3 \times 10^{8} \)
D. \( 3 \times 10^{9} \)
E . \( 3 \times 10^{-9} \)",11,UNITS AND MEASUREMENTS
5efcfe98f4ab8e55cf7c282f,"In the dichromate dianion:
A. four \( C r-O \) bonds are equivalent
B. six \( C r-O \) bonds are equivalent.
C. all \( C r-O \) bonds are equivalent.
D. all \( C r-O \) bonds are non-equivalent.",12,THE d- AND f-BLOCK ELEMENTS
5d6cfe8835e7ac0b44a28c32,"2.
Which of the carbonates given below is unstable in air and is kept in CO,
atmosphere to avoid decomposition?
(a) BeCO2 (b) MgCO3 (c) CaCO3 (d) BaCO3
",11,THE s-BLOCK ELEMENTS
5efef595bd1a9b18d83964f7,"Identify the type of isomerism in the following:
Butane and isobutane",11,ORGANIC CHEMISTRY – SOME BASIC PRINCIPLES AND TECHNIQUES
5f06ae37c7d92c723b7807af,"Obtain the maximum kinetic energy of
\( \boldsymbol{\beta} \) -particles, and the
radiation frequencies of \( \gamma \) decays in the
decay scheme shown
You are given that
\( \boldsymbol{m}\left(^{198} \boldsymbol{A u}\right)=\mathbf{1 9 7 . 9 6 8 2 3 3} \boldsymbol{u} \)
\( m\left(^{198} H g\right)=197.966760 u \)",12,ATOMS
5d57b3524b8ea3149c870a21,"Q.2 Which of the following is not a characteristic of a crystalline solid?
(a) Definite and characteristic heat of fusion
(b) Isotropic nature
(c) A regular periodically repeated pattern of arrangement of constituent particles in
the entire crystal
(d) A true solid
",12,THE SOLID STATE
5eff4503bd1a9b18d83a7813,"The escape velocity of a projectile from the earth is approximately
A. \( 7 \mathrm{km} / \mathrm{sec} \)
в. \( 112 \mathrm{km} / \mathrm{sec} \)
c. \( 11.2 \mathrm{km} / \mathrm{sec} \)
D. \( 1.1 \mathrm{km} / \mathrm{sec} \)",11,GRAVITATION
5efe7382bd1a9b18d837f982,"What do you mean by fundamental \& derived quantities? Give the derived
unit of Force.",11,UNITS AND MEASUREMENTS
5d788bc135e7ac0b44af3abc,"Q18. Why is the solution of alkali metals in liquid ammonia conducting in nature?
",11,THE s-BLOCK ELEMENTS
5efdf6c5bd1a9b18d836abd1,"Image on the retina remains for:
A . 20 s
B. 10 s
c. \( \frac{1}{100} s \)
D. \( \frac{1}{20} s \)",12,RAY OPTICS AND OPTICAL INSTRUMENTS
5d89c6f9d8359d12bc8e01bc,"11. A diatomic molecule is made of two masses m, and m2
which are separated by a distance r. If we calculate its
rotational energy by applying Bohr's rule of angular
momentum quantization, its energy will be given by
n²n²
(a)
(6)
20²42
2(m + m2)r
(m, + m )
(m+mn²n²
.
(c)
a (m + m₂ ² n²n?
2m, mr
zmimiz?
(AIEEE 2012)
",11,STRUCTURE OF ATOM
5efe33cbbd1a9b18d8375157,"Given two vectors \( \vec{A}=3 \hat{i}+4 \hat{j} \) and \( \vec{B}=\hat{i}+\hat{i} . \theta \) is the angle between \( \vec{A} \) and
\( \vec{B} \). Which of the following statements is/are correct?
\( ^{\mathbf{A}} \cdot|\vec{A}| \cos \theta\left(\frac{\hat{i}+\hat{j}}{\sqrt{2}}\right) \) is the component of \( \vec{A} \) along \( \vec{B} \)
B \( \cdot|\vec{A}| \sin \theta\left(\frac{\hat{i}+\hat{j}}{\sqrt{2}}\right) \) is the component of \( \vec{A} \) perpendicular
to \( \bar{b} \)
\( ^{\mathrm{c}}|\vec{A}| \cos \theta\left(\frac{\hat{i}-\hat{j}}{\sqrt{2}}\right) \) is the component of \( \vec{A} \) along \( \vec{B} \)
D. All of the above",11,MOTION IN A PLANE
5eff3daabd1a9b18d83a5f09,"The longest wavelength of \( \boldsymbol{H} \boldsymbol{e}^{+} \) in Paschen series is ' \( m \) ' then shortest
wavelength of \( B e^{3+} \) in Paschen series
in terms of ' \( m \) ' is:
A \( \cdot \frac{7}{64} m \)
в. \( \frac{5}{36} m \)
c. \( \frac{64}{7} \) m
D. \( \frac{53}{8} m \)",11,STRUCTURE OF ATOM
5d5b80da9a316819a4a8694f,"0.52 Assertion (A) Sulphide ores are concentrated by froth flotation method.
Reason (R) Cresols stabilise the froth in froth floatation method.
",12,GENERAL PRINCIPLES AND PROCESSES OF ISOLATION OF ELEMENTS
5f06f461c7d92c723b7903d2,"The following salt undergoes
hydrolysis:
\( \mathbf{A} \cdot K C I \)
в. \( N H_{4} C l \)
c. \( N a C l \)
D. \( K_{2} S O_{4} \)",11,EQUILIBRIUM
5f02ffade806777a1a339cf7,"The fractional change in intensity of the
central maximum as function of time is
A \( \cdot \frac{A \sin \omega t}{L} \)
B. \( \frac{2 A \sin \omega t}{L} \)
c. \( \frac{3 A \sin \omega t}{L} \)
D. \( \frac{4 A \sin \omega t}{L} \)",12,WAVE OPTICS
5efe1584bd1a9b18d83700ab,"An electric dipole (dipole moment p) is placed in a uniform electric field in stable equilibrium position at rest. Now it is rotated by a small angle and released. The time after which it comes
to the equilibrium position again (for first time) is \( t . \) If the moment of inertia
of the dipole about the axis of rotation is \( x \frac{t^{2} p E}{\pi^{2}}, \) then \( x \) is:
\( A \)
B. 2
\( c \cdot 8 \)
\( D \)",12,ELECTRIC CHARGES AND FIELDS
5efe6fdcbd1a9b18d837ef4a,"Which statement is incorrect for a
catalyst?
A. It does not affect the equilibrium constant
B. It increases the proportion of products in less time
C. It decreases the activation energy of a reaction
D. It increases the free energy change for the reaction",12,SURFACE CHEMISTRY
5f02ca9de806777a1a32db39,"A particle is acted upon by a force of
constant magnitude which is always perpendicular to the velocity of the
particle, the motion of the particle takes place in a plane. It follows that:
A. Its velocity is constant
B. Its acceleration is constant
C. Its kinetic energy is constant
D. It moves in a straight line",11,MOTION IN A PLANE
5efe7b78bd1a9b18d8380eb2,"Which of the following contains maximum number of atoms?
A. \( 0.16 g \) СН\( _{3} \)
В. \( 0.28 g N_{2} \)
\( \mathbf{c} \cdot 0.36 g C_{6} H_{12} O_{6} \)
D. \( 1.1 g C O_{2} \)",11,STRUCTURE OF ATOM
5eff2492bd1a9b18d83a0888,"A particle of mass 'm' and charge 'Q' is acceleration in cyclotron. if magnetic field is 'B' and radius cyclotron is \( r \) then the kinetic energy of particle.
A \( \cdot \frac{Q B r}{2 m} \)
\( ^{\text {в. }} \frac{Q^{2} B^{2} r}{2 m} \)
c. \( \frac{Q^{2} B^{2} r^{2}}{2 m} \)
D. \( \frac{Q^{2} B^{2} r^{2}}{m} \)",12,ELECTROSTATIC POTENTIAL AND CAPACITANCE
5f02d633e806777a1a33075a,"State condition when magnitude of
force on a current carrying conductor placed in a magnetic field is maximum.
A. When current in conductor is parallel to the magnetic field
B. When current in conductor is normal to the magnetic field
c. When current in conductor is acute angled to the magnetic field
D. When current in conductor is obtuse angled to the magnetic field",12,MOVING CHARGES AND MAGNETISM
5efe69d3bd1a9b18d837df53,"The oscillations about a systems equilibrium position that occur in the absence of an external excitation are
This question has multiple correct options
A. free vibrations
B. damped vibrations
c. natural vibrations
D. None of these",11,OSCILLATIONS
5eff41d0bd1a9b18d83a6d48,"The element with electronic
configuration 2,8,6 is:
A. metallic with valency 2
B. non-metallic with valency - 2
c. non-metallic with valency 2
D. none of these",11,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES
5efcfa39f4ab8e55cf7c1c40,"Assertion
The radio and TV signals from
broadcasting stations carry energy.
Reason
Electromagnetic waves are capable to
carry energy from one place to another.
A. Both Assertion and Reason are correct and Reason is
the correct explanation for Assertion
B. Both Assertion and Reason are correct but Reason is not the correct explanation for Assertion
C. Assertion is correct but Reason is incorrect
D. Both Assertion and Reason are incorrect",12,ELECTROMAGNETIC WAVES
5eff3844bd1a9b18d83a4cb4,"\( \mathrm{m} / \mathrm{s} \) at an angle of \( 60^{\circ}, \) with
the positive \( x \) direction taken along
horizontal. At that instant, an
observer moves past the football in a
car that moves with a constant speed
of \( 11 \mathrm{m} / \mathrm{s} \) in the positive \( \mathrm{x} \) direction. Take
+ve y direction vertically upwards. \( (\boldsymbol{g}= \)
\( \left.10 m / s^{2}\right) \)
ball
Observer
This question has multiple correct options
A. The initial velocity of the ball relative to the observer in the car is \( 11 \sqrt{3} \mathrm{m} / \mathrm{s} \) in the \( +\mathrm{y} \) direction
B. The initial velocity of the ball relative to the observer in the car is \( 17 \mathrm{m} / \mathrm{s} \) at 60 to the \( +x \) direction
c. According to the observer in the car, the ball will follow a path that is straight up and down in the y direction.
D. According to the observer in the car, the ball will follow straight line that is angled (less than 90 ) with respect to the observer.",11,MOTION IN A PLANE
5eff4d1fbd1a9b18d83a946b,"Work done on stretching a rubber will be stored in it as:
A. chemical energy
B. heat energy
c. muscular energy
D. potential energy",11,MECHANICAL PROPERTIES OF SOLIDS
5f02ced7e806777a1a32eb39,"Bleaching powder loses oxygen in the
presence of
A . calcium chloride
B. cobalt chloride
c. sodium chloride
D. none of the above",11,EQUILIBRIUM
5f06e207c7d92c723b78c480,"Which one of the following processes is/are not used, for the manufacture of
calcium?
This question has multiple correct options
A. Reduction of CaO with carbon
B. Reduction of CaO with hydrogen
c. Electrolysis of a mixture of an hydrous \( C a C l_{2} \)
D. Electrolysis of molten \( C a(O H)_{2} \)",11,THE s-BLOCK ELEMENTS
5f0316d9e806777a1a33f2bf,"The are of cross-section of steel wire is
\( 0.1 \mathrm{cm}^{2} \) and Young's modulus of steel is
\( 2 \times 10^{11} N \quad m^{-2} . \) The force required to
stretch by \( 0.1 \% \) of tis length is then
A . \( 1000 N \)
в. 2000N
c. \( 4000 N \)
D. \( 5000 N \)",11,MECHANICAL PROPERTIES OF SOLIDS
5f030aaae806777a1a33c581,"The flux of the electric field due to
charges distributed in a sphere of
radius \( 5 \mathrm{cm} \) is \( 10 \mathrm{Vm} \). What will be the
electric flux, through a concentric
sphere of radius \( 10 \mathrm{cm} ? \)
\( \mathbf{A} \cdot 20 \mathrm{Vm} \)
B. \( 30 \mathrm{Vm} \)
\( \mathbf{c} .5 \mathrm{Vm} \)
D. \( 10 \mathrm{Vm} \)",12,ELECTRIC CHARGES AND FIELDS
5f0313dae806777a1a33e7c3,"Two uniform solid spheres having unequal masses and unequal radii are
released from the same height on a
rough incline. If the sphere roll without
slipping,
A. The heavier sphere reaches the bottom first
B. The bigger sphere reaches the bottom first
C. The two spheres reach the bottom together
D. The information given is not sufficient to tell which sphere will reach the bottom first.",11,LAWS OF MOTION
5f044d85197db3497f5bc3a9,"Which has the smallest bond \( (\boldsymbol{X}-\boldsymbol{S}- \)
\( X) \) in the given molecules?
A. \( O s F_{2} \)
в. \( O s C l_{2} \)
\( \mathrm{c} \cdot O s B r_{2} \)
D. \( O s I_{2} \)",11,ORGANIC CHEMISTRY – SOME BASIC PRINCIPLES AND TECHNIQUES
5efeec7dbd1a9b18d8394498,"A parallel plate condenser has circular plates, each of radius \( 5 \mathrm{cm} \). It is being charged so that electric field in the gap between its plates rises steadily at the rate of \( 10^{12} V / m s . \) What is the
displacement current?
\( \mathbf{A} \cdot 0.07 A \)
B . \( 1.39 A \)
c. \( 13.9 A \)
D. \( 139 A \)",12,ELECTROMAGNETIC WAVES
5eff32dbbd1a9b18d83a39b1,What is wattles current?,12,ALTERNATING CURRENT
5f070e67c7d92c723b795ceb,"Name the adsorbent used to removal of
colouring matter from solution.",12,SURFACE CHEMISTRY
5efdfbccbd1a9b18d836b972,"Among the following four compounds the acidity order is:
(a) Phenol
(b) methyl phenol
(c) meta nitrophenol
(d) para-nitrophenol
A \( . c>d>a>b \)
в. \( a>d>c>b \)
c. \( b>a>c>d \)
D. \( d>c>a>b \)",12,"ALCOHOLS, PHENOLS AND ETHERS"
5efcc73ff4ab8e55cf7b9163,"The activated complex is:
A. the point of equilibrium
B. the triple point
C. the freezing point
D. the point where reactants first form products
E . the boiling point",12,CHEMICAL KINETICS
5f06ccafc7d92c723b78766d,"At \( 30^{\circ} C, \) the solubility of \( A g_{2} C O_{3} \)
\( \left(K_{s p}=8 \times 10^{-12}\right) \) would be greatest in
one litre of:
A. \( 0.05 M \) Na\( _{2} \) CO \( _{3} \)
B. \( 0.05 M A g N O_{3} \)
c. Pure water
D. \( 0.05 M N H_{3} \)",11,EQUILIBRIUM
5efd81a6bd1a9b18d83571ac,"The maximum number of electrons that
can be present in an orbital with \( s= \)
\( +1 / 2 \) and \( l=2 \)
\( A \cdot 1 \)
B. 2
\( c \cdot 3 \)
D. 4",11,STRUCTURE OF ATOM
5efe9d08bd1a9b18d8386430,"The potential energy of a particle is given by formula \( U=100-5 x+ \)
\( 100 x^{2}, U \) and \( x \) are in SI units if mass of
the particle is \( 0.1 \mathrm{kg} \) then magnitude of it's acceleration.
A . At \( 0.05 \mathrm{m} \) from the origin is \( 50 \mathrm{m} / \mathrm{s}^{2} \)
B. At \( 0.05 \mathrm{m} \) from the mean position is \( 100 \mathrm{m} / \mathrm{s}^{2} \)
c. At \( 0.05 \mathrm{m} \) from the origin is \( 150 \mathrm{m} / \mathrm{s}^{2} \)
D. At 0.05 m from the mean position is 200 \( \mathrm{m} / \mathrm{s}^{2} \)",11,MOTION IN A STRAIGHT LINE
5efdfa61bd1a9b18d836b590,"Cell of emf \( X \) is connected across a
resistor R. The potential difference across the wire is measured as Y. The internal resistance of'the cell should be
A. \( x-Y / R \)
B. (X - Y)R/Y
c. \( (x-y) Y / R \)
\( D \cdot(x-y) R \)",12,CURRENT ELECTRICITY
5efd209df4ab8e55cf7c8780,"One end of metal bar of area of cross
section \( 5 c m^{2} \) and \( 25 c m \) in length is in stream and other end is in contact with
ice. The amount of ice melts in one
minute is :
\( (\boldsymbol{L}=\mathbf{8 0} \mathbf{c a l} / \boldsymbol{g} \boldsymbol{m}, \boldsymbol{K}=\mathbf{0 . 8} \boldsymbol{c g} \boldsymbol{s} \boldsymbol{u n i t s}) \)
\( \mathbf{A} \cdot 16 g m \)
в. \( 12 g m \)
\( \mathrm{c} \cdot 24 g m \)
D. \( 36 g m \)",11,THERMODYNAMICS
5efd726dbd1a9b18d8354a84,"In a basic aqueous solution chloromethane undergoes a
substitution reaction in which \( C l^{-} \) is
replaced by \( \boldsymbol{O H}^{-} \) as.
\( \boldsymbol{C H}_{3} \boldsymbol{C l}(\boldsymbol{a q})+\boldsymbol{O H}^{-} \rightleftharpoons \)
\( \boldsymbol{C H}_{3} \boldsymbol{O H}(\boldsymbol{a q})+\boldsymbol{C l}^{-}(\boldsymbol{a q}) \)
The equilibrium constant of above reaction \( \boldsymbol{K}_{c}=\mathbf{1} \times \mathbf{1 0}^{\mathbf{1 5}} . \) If a solution is
prepared by mixing equal volumes of \( 0.1 M C H_{3} C l \) and \( 0.2 M N a O H(100 \% \)
dissociated) then \( \left[O H^{-}\right] \) concentration
at equilibrium in mixture will be
A. \( 0.1 M \)
в. \( 0.5 M \)
\( c .0 .2 M \)
D. \( 0.05 M \)",11,EQUILIBRIUM
5efd13e8f4ab8e55cf7c6479,"A particle moves along the parabolic
path \( y=a x^{2} \) in such a way that the \( y- \)
component of the velocity remains constant, say \( c . \) The \( x \) and \( y \) coordinates
are in meters. Then acceleration of the
particle at \( \boldsymbol{x}=\mathbf{1} \boldsymbol{m} \) is:
\( \mathbf{A} \cdot a c \hat{k} \)
B \( \cdot 2 a c^{2} \hat{j} \)
c. \( -\frac{c^{2}}{4 a^{2}} \)
D. \( -\frac{c}{2 a} \hat{i} \)",11,MOTION IN A STRAIGHT LINE
5efd7e9dbd1a9b18d83569de,"The conversion of atomic hydrogen into ordinary hydrogen is:
A. Exothermic reaction
B. Endothermic reaction
c. Nuclear change
D. Photochemical change",11,HYDROGEN
5efe6e19bd1a9b18d837eaa3,"The force \( F \) acting on a particle of mass
1 kg is indicated by the force-time graph
as shown. If the partial starts from rest,
then the speed of the particle at the end
of 6 s will be
\( \mathbf{A} \cdot 3 \mathrm{m} \cdot^{-1} \)
B. \( 12 \mathrm{m} \mathrm{s}^{-1} \)
\( \mathbf{C} \cdot 9 m s^{-1} \)
D. \( 18 \mathrm{m} \mathrm{s}^{-1} \)",11,MOTION IN A STRAIGHT LINE
5f070181c7d92c723b793029,"In isothermal expansion the pressure is
determined by :
A. temperature only
B. compressibility only
C. both temperature and compressibility
D. latent heat",11,THERMODYNAMICS
